Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,6.0
2.0,0.0,0.0,0.0,0.0,3.0
3.0,0.0,0.0,0.0,0.0,5735.0
4.0,1614.0,1614.0,28.14,28.14,4.0
5.0,0.0,1614.0,0.0,28.14,0.05
6.0,0.0,1614.0,0.0,28.14,13003107.0
