Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,6.0
2.0,77.7546,77.7546,2.41,2.41,3.0
3.0,9.02849,86.78309,0.28,2.69,3227.0
4.0,108.1995,194.98259,3.35,6.04,1.0
,,,,,0.0
,,,,,13003012.0
