Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,8.0
2.0,0.9968,0.9968,0.02,0.02,3.0
3.0,12.0712,13.068,0.24,0.26,5072.0
4.0,28.0,41.068,0.55,0.81,0.0
5.0,53.2136,94.2816,1.05,1.86,0.0
6.0,326.01779,420.29939,6.43,8.29,13002825.0
7.0,14.6672,434.96659,0.29,8.58,
