Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,5.0
2.0,304.78157,304.78157,5.57,5.57,4.0
3.0,172.9572,477.73877,3.16,8.73,5470.0
4.0,79.30307,557.04184,1.45,10.18,1.0
,,,,,0.0
,,,,,13002890.0
