Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,5.0
2.0,0.0,0.0,0.0,0.0,3.0
3.0,0.0,0.0,0.0,0.0,4182.0
4.0,1924.0,1924.0,46.01,46.01,4.0
5.0,0.0,1924.0,0.0,46.01,0.05
,,,,,13003125.0
