Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,8.0
2.0,4260.0,4260.0,60.23,60.23,4.0
3.0,0.0,4260.0,0.0,60.23,7073.0
4.0,0.0,4260.0,0.0,60.23,3.0
5.0,0.0,4260.0,0.0,60.23,0.0
6.0,1262.0,5522.0,17.84,78.07,13002914.0
7.0,562.0,6084.0,7.95,86.02,
8.0,0.0,6084.0,0.0,86.02,
