Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,7.0
2.0,3981.0,3981.0,78.94,78.94,4.0
3.0,0.0,3981.0,0.0,78.94,5043.0
4.0,0.0,3981.0,0.0,78.94,3.0
5.0,0.0,3981.0,0.0,78.94,0.0
6.0,0.0,3981.0,0.0,78.94,13003054.0
