Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,6.0
2.0,16.13741,16.13741,1.14,1.14,4.0
,,,,,1414.0
,,,,,0.0
,,,,,0.0
,,,,,13003154.0
