Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,7.0
2.0,3692.0,3692.0,54.03,54.03,4.0
3.0,1151.0,4843.0,16.84,70.87,6833.0
4.0,0.0,4843.0,0.0,70.87,2.0
5.0,0.0,4843.0,0.0,70.87,0.0
6.0,0.0,4843.0,0.0,70.87,13003072.0
7.0,0.0,4843.0,0.0,70.87,
