Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,8.0
2.0,44.649,44.649,0.83,0.83,3.0
3.0,17.33824,61.98724,0.32,1.15,5372.0
4.0,41.42675,103.41399,0.77,1.92,1.0
5.0,96.86825,200.28224,1.8,3.72,0.0
6.0,426.13375,626.41599,7.93,11.65,13003115.0
7.0,3.66803,630.08402,0.07,11.72,
