Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,6.0
2.0,2446.0,2446.0,35.18,35.18,4.0
3.0,1135.0,3581.0,16.33,51.51,6952.0
4.0,0.0,3581.0,0.0,51.51,2.0
5.0,0.0,3581.0,0.0,51.51,0.0
6.0,1125.0,4706.0,16.18,67.69,13003087.0
