Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,7.0
2.0,0.0,0.0,0.0,0.0,3.0
3.0,935.0,935.0,27.05,27.05,3457.0
4.0,0.0,935.0,0.0,27.05,4.0
5.0,0.0,935.0,0.0,27.05,0.05
6.0,0.0,935.0,0.0,27.05,13003073.0
7.0,0.0,935.0,0.0,27.05,
