Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,7.0
2.0,0.0,0.0,0.0,0.0,3.0
3.0,0.0,0.0,0.0,0.0,6370.0
4.0,0.0,0.0,0.0,0.0,3.0
5.0,5338.0,5338.0,83.8,83.8,0.0
6.0,0.0,5338.0,0.0,83.8,13002903.0
