Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,6.0
,,,,,3.0
,,,,,3678.0
,,,,,4.0
,,,,,0.0001
,,,,,13003029.0
