Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,6.0
2.0,1566.0,1566.0,25.06,25.06,3.0
3.0,0.0,1566.0,0.0,25.06,6249.0
4.0,0.0,1566.0,0.0,25.06,4.0
5.0,0.0,1566.0,0.0,25.06,0.05
,,,,,13002901.0
