Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,12.0
2.0,1724.0,1724.0,17.51,17.51,5.0
3.0,1718.0,3442.0,17.45,34.96,9845.0
4.0,1633.0,5075.0,16.59,51.55,4.0
5.0,0.0,5075.0,0.0,51.55,0.05
6.0,0.0,5075.0,0.0,51.55,13003148.0
7.0,0.0,5075.0,0.0,51.55,
8.0,0.0,5075.0,0.0,51.55,
9.0,0.0,5075.0,0.0,51.55,
10.0,0.0,5075.0,0.0,51.55,
11.0,0.0,5075.0,0.0,51.55,
12.0,0.0,5075.0,0.0,51.55,
