Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,5.0
2.0,1109.0,1109.0,77.88,77.88,3.0
3.0,0.0,1109.0,0.0,77.88,1424.0
4.0,185.0,1294.0,12.99,90.87,3.0
,,,,,0.0
,,,,,13003150.0
