Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,9.0
2.0,0.0,0.0,0.0,0.0,3.0
3.0,0.0,0.0,0.0,0.0,3807.0
4.0,0.0,0.0,0.0,0.0,3.0
5.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,13002900.0
7.0,1999.0,1999.0,52.51,52.51,
8.0,748.0,2747.0,19.65,72.16,
9.0,0.0,2747.0,0.0,72.16,
