Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,7.0
2.0,1149.0,1149.0,25.23,25.23,3.0
3.0,0.0,1149.0,0.0,25.23,4555.0
4.0,0.0,1149.0,0.0,25.23,4.0
5.0,0.0,1149.0,0.0,25.23,0.05
6.0,0.0,1149.0,0.0,25.23,13002765.0
7.0,0.0,1149.0,0.0,25.23,
