Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,8.0
2.0,0.0,0.0,0.0,0.0,4.0
3.0,0.0,0.0,0.0,0.0,6790.0
4.0,1584.0,1584.0,23.33,23.33,4.0
5.0,0.0,1584.0,0.0,23.33,0.05
6.0,0.0,1584.0,0.0,23.33,13002983.0
