Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,9.0
2.0,0.0,0.0,0.0,0.0,4.0
3.0,1333.0,1333.0,20.85,20.85,6393.0
4.0,0.0,1333.0,0.0,20.85,4.0
5.0,0.0,1333.0,0.0,20.85,0.05
6.0,0.0,1333.0,0.0,20.85,13003086.0
7.0,0.0,1333.0,0.0,20.85,
8.0,0.0,1333.0,0.0,20.85,
