Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,5.0
2.0,316.98184,316.98184,5.88,5.88,3.0
3.0,79.65191,396.63375,1.48,7.36,5389.0
,,,,,1.0
,,,,,0.0
,,,,,13002907.0
