Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,6.0
2.0,14.0,14.0,0.31,0.31,1.0
3.0,23.0,37.0,0.52,0.83,4445.0
4.0,61.0,98.0,1.37,2.2,0.0
5.0,554.0,652.0,12.46,14.66,0.0
,,,,,13002824.0
