Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,6.0
2.0,18.41616,18.41616,0.66,0.66,3.0
3.0,37.33856,55.75472,1.33,1.99,2800.0
,,,,,1.0
,,,,,0.0
,,,,,13002517.0
