Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,7.0
2.0,10.0,10.0,0.4,0.4,3.0
3.0,63.0,73.0,2.54,2.94,2477.0
4.0,44.0,117.0,1.78,4.72,1.0
5.0,62.00687,179.00687,2.5,7.22,0.0
6.0,16.78038,195.78725,0.68,7.9,13002523.0
