Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,7.0
2.0,3792.0,3792.0,72.04,72.04,4.0
3.0,0.0,3792.0,0.0,72.04,5264.0
4.0,0.0,3792.0,0.0,72.04,2.0
5.0,0.0,3792.0,0.0,72.04,0.0
6.0,0.0,3792.0,0.0,72.04,13003081.0
