Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,7.0
2.0,1701.0,1701.0,30.22,30.22,3.0
3.0,1342.0,3043.0,23.85,54.07,5628.0
4.0,0.0,3043.0,0.0,54.07,2.0
5.0,0.0,3043.0,0.0,54.07,0.0
6.0,0.0,3043.0,0.0,54.07,13002944.0
7.0,0.0,3043.0,0.0,54.07,
