ward_id,method,year,cumulative_exhaustion,percentage_christian,pct_over_65,pct_women,pct_married_or_widowed,pct_uni_educated,num_candidates,num_winners,total_votes,average_ballot_length,percentage_cands_ranked,pct_unemployed,electorate,turnout,k/n
S13002830,0,2017.0,25.990000000000002,0.4087,0.140410121,0.018299999999999983,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,0,2017.0,25.990000000000002,0.4087,0.140410121,0.018299999999999983,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,0,2017.0,25.990000000000002,0.4087,0.142419506,0.025800000000000045,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,0,2017.0,25.990000000000002,0.4087,0.142419506,0.025800000000000045,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,0,2017.0,25.990000000000002,0.4087,0.142419506,0.025800000000000045,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,0,2017.0,25.990000000000002,0.4087,0.142419506,0.025800000000000045,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,0,2017.0,25.990000000000002,0.4087,0.142419506,0.018299999999999983,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,1,2017.0,12.32,0.4087,0.140410121,0.025800000000000045,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,1,2017.0,12.32,0.4087,0.142419506,0.018299999999999983,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,2,2017.0,66.88,0.4087,0.142419506,0.018299999999999983,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,2,2017.0,66.88,0.4087,0.142419506,0.018299999999999983,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,3,2017.0,90.98,0.4087,0.140410121,0.025800000000000045,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,3,2017.0,90.98,0.4087,0.140410121,0.025800000000000045,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,3,2017.0,90.98,0.4087,0.140410121,0.025800000000000045,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,3,2017.0,90.98,0.4087,0.140410121,0.025800000000000045,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,3,2017.0,90.98,0.4087,0.140410121,0.018299999999999983,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,3,2017.0,90.98,0.4087,0.140410121,0.018299999999999983,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,3,2017.0,90.98,0.4087,0.140410121,0.018299999999999983,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,3,2017.0,90.98,0.4087,0.140410121,0.018299999999999983,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,3,2017.0,90.98,0.4087,0.142419506,0.025800000000000045,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,3,2017.0,90.98,0.4087,0.142419506,0.025800000000000045,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,3,2017.0,90.98,0.4087,0.142419506,0.025800000000000045,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,3,2017.0,90.98,0.4087,0.142419506,0.025800000000000045,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,3,2017.0,90.98,0.4087,0.142419506,0.018299999999999983,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,3,2017.0,90.98,0.4087,0.142419506,0.018299999999999983,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,3,2017.0,90.98,0.4087,0.142419506,0.018299999999999983,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,3,2017.0,90.98,0.4087,0.142419506,0.018299999999999983,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,2,2017.0,66.88,0.4087,0.140410121,0.025800000000000045,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,2,2017.0,66.88,0.4087,0.140410121,0.025800000000000045,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,2,2017.0,66.88,0.4087,0.140410121,0.025800000000000045,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,2,2017.0,66.88,0.4087,0.140410121,0.025800000000000045,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,2,2017.0,66.88,0.4087,0.140410121,0.018299999999999983,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,2,2017.0,66.88,0.4087,0.140410121,0.018299999999999983,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,2,2017.0,66.88,0.4087,0.140410121,0.018299999999999983,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,2,2017.0,66.88,0.4087,0.140410121,0.018299999999999983,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,2,2017.0,66.88,0.4087,0.142419506,0.025800000000000045,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,2,2017.0,66.88,0.4087,0.142419506,0.025800000000000045,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,2,2017.0,66.88,0.4087,0.142419506,0.025800000000000045,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,2,2017.0,66.88,0.4087,0.142419506,0.025800000000000045,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,2,2017.0,66.88,0.4087,0.142419506,0.018299999999999983,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,2,2017.0,66.88,0.4087,0.142419506,0.018299999999999983,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,0,2017.0,25.990000000000002,0.4087,0.142419506,0.018299999999999983,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,0,2017.0,25.990000000000002,0.4087,0.142419506,0.018299999999999983,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,0,2022.0,20.0,0.4087,0.140410121,0.025800000000000045,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,2,2022.0,63.03,0.4087,0.140410121,0.018299999999999983,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,2,2022.0,63.03,0.4087,0.140410121,0.018299999999999983,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,2,2022.0,63.03,0.4087,0.140410121,0.018299999999999983,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,2,2022.0,63.03,0.4087,0.140410121,0.018299999999999983,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,2,2022.0,63.03,0.4087,0.142419506,0.025800000000000045,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,2,2022.0,63.03,0.4087,0.142419506,0.025800000000000045,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,2,2022.0,63.03,0.4087,0.142419506,0.025800000000000045,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,2,2022.0,63.03,0.4087,0.142419506,0.025800000000000045,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,2,2022.0,63.03,0.4087,0.142419506,0.018299999999999983,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,2,2022.0,63.03,0.4087,0.142419506,0.018299999999999983,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,2,2022.0,63.03,0.4087,0.142419506,0.018299999999999983,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,2,2022.0,63.03,0.4087,0.142419506,0.018299999999999983,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,1,2022.0,7.11,0.4087,0.140410121,0.025800000000000045,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,2,2022.0,63.03,0.4087,0.140410121,0.025800000000000045,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,1,2022.0,7.11,0.4087,0.140410121,0.025800000000000045,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,1,2022.0,7.11,0.4087,0.140410121,0.018299999999999983,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,1,2022.0,7.11,0.4087,0.140410121,0.018299999999999983,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,1,2022.0,7.11,0.4087,0.140410121,0.018299999999999983,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,1,2022.0,7.11,0.4087,0.140410121,0.018299999999999983,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,1,2022.0,7.11,0.4087,0.142419506,0.025800000000000045,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,1,2022.0,7.11,0.4087,0.142419506,0.025800000000000045,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,1,2022.0,7.11,0.4087,0.142419506,0.025800000000000045,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,1,2022.0,7.11,0.4087,0.142419506,0.025800000000000045,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,1,2022.0,7.11,0.4087,0.142419506,0.018299999999999983,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,1,2022.0,7.11,0.4087,0.142419506,0.018299999999999983,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,1,2022.0,7.11,0.4087,0.142419506,0.018299999999999983,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,1,2022.0,7.11,0.4087,0.142419506,0.018299999999999983,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,0,2022.0,20.0,0.4087,0.140410121,0.025800000000000045,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,1,2022.0,7.11,0.4087,0.140410121,0.025800000000000045,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,2,2022.0,63.03,0.4087,0.140410121,0.025800000000000045,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,2,2022.0,63.03,0.4087,0.140410121,0.025800000000000045,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,2,2022.0,63.03,0.4087,0.140410121,0.025800000000000045,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,0,2022.0,20.0,0.4087,0.142419506,0.018299999999999983,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,0,2022.0,20.0,0.4087,0.142419506,0.018299999999999983,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,0,2022.0,20.0,0.4087,0.142419506,0.018299999999999983,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,0,2022.0,20.0,0.4087,0.142419506,0.018299999999999983,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,0,2022.0,20.0,0.4087,0.142419506,0.025800000000000045,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,0,2022.0,20.0,0.4087,0.142419506,0.025800000000000045,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,0,2022.0,20.0,0.4087,0.142419506,0.025800000000000045,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,0,2022.0,20.0,0.4087,0.142419506,0.025800000000000045,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,0,2022.0,20.0,0.4087,0.140410121,0.018299999999999983,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,0,2022.0,20.0,0.4087,0.140410121,0.018299999999999983,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,0,2022.0,20.0,0.4087,0.140410121,0.018299999999999983,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,0,2022.0,20.0,0.4087,0.140410121,0.018299999999999983,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,0,2022.0,20.0,0.4087,0.140410121,0.025800000000000045,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,3,2022.0,92.82,0.4087,0.140410121,0.025800000000000045,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,3,2022.0,92.82,0.4087,0.140410121,0.025800000000000045,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,3,2022.0,92.82,0.4087,0.140410121,0.025800000000000045,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,3,2022.0,92.82,0.4087,0.140410121,0.025800000000000045,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,3,2022.0,92.82,0.4087,0.140410121,0.018299999999999983,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,3,2022.0,92.82,0.4087,0.140410121,0.018299999999999983,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,3,2022.0,92.82,0.4087,0.140410121,0.018299999999999983,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,3,2022.0,92.82,0.4087,0.140410121,0.018299999999999983,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,3,2022.0,92.82,0.4087,0.142419506,0.025800000000000045,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,3,2022.0,92.82,0.4087,0.142419506,0.025800000000000045,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,3,2022.0,92.82,0.4087,0.142419506,0.025800000000000045,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,3,2022.0,92.82,0.4087,0.142419506,0.025800000000000045,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,3,2022.0,92.82,0.4087,0.142419506,0.018299999999999983,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,3,2022.0,92.82,0.4087,0.142419506,0.018299999999999983,0.398,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,3,2022.0,92.82,0.4087,0.142419506,0.018299999999999983,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,3,2022.0,92.82,0.4087,0.142419506,0.018299999999999983,0.4583,0.1975,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002830,0,2017.0,25.990000000000002,0.4087,0.142419506,0.018299999999999983,0.4583,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,12485.0,0.3064,0.375
S13002830,1,2022.0,7.11,0.4087,0.140410121,0.025800000000000045,0.398,0.1675,8.0,3.0,3826.0,3.2773,0.4097,0.0253,11865.0,0.3225,0.375
S13002835,2,2017.0,66.98,0.2992,0.19948033,0.010099999999999998,0.5244,0.3032,7.0,4.0,6608.0,3.0462,0.4352,0.0192,15795.0,0.4184,0.5714
S13002835,0,2022.0,5.76,0.2992,0.19948033,0.010099999999999998,0.5244,0.3032,8.0,4.0,6598.0,3.3634,0.4204,0.0192,16860.0,0.3913,0.5
S13002835,3,2017.0,93.62,0.2992,0.19948033,0.010099999999999998,0.5244,0.3032,8.0,4.0,6598.0,3.3634,0.4204,0.0192,15795.0,0.4177,0.5
S13002835,3,2017.0,93.62,0.2992,0.19948033,0.010099999999999998,0.5244,0.3032,7.0,4.0,6608.0,3.0462,0.4352,0.0192,15795.0,0.4184,0.5714
S13002835,1,2017.0,8.64,0.2992,0.19948033,0.010099999999999998,0.5244,0.3032,7.0,4.0,6608.0,3.0462,0.4352,0.0192,15795.0,0.4184,0.5714
S13002835,1,2017.0,8.64,0.2992,0.19948033,0.010099999999999998,0.5244,0.3032,8.0,4.0,6598.0,3.3634,0.4204,0.0192,15795.0,0.4177,0.5
S13002835,0,2017.0,19.44,0.2992,0.19948033,0.010099999999999998,0.5244,0.3032,7.0,4.0,6608.0,3.0462,0.4352,0.0192,15795.0,0.4184,0.5714
S13002835,2,2017.0,66.98,0.2992,0.19948033,0.010099999999999998,0.5244,0.3032,8.0,4.0,6598.0,3.3634,0.4204,0.0192,15795.0,0.4177,0.5
S13002835,0,2017.0,19.44,0.2992,0.19948033,0.010099999999999998,0.5244,0.3032,8.0,4.0,6598.0,3.3634,0.4204,0.0192,15795.0,0.4177,0.5
S13002835,3,2022.0,84.75,0.2992,0.19948033,0.010099999999999998,0.5244,0.3032,7.0,4.0,6608.0,3.0462,0.4352,0.0192,16860.0,0.3919,0.5714
S13002835,1,2022.0,2.67,0.2992,0.19948033,0.010099999999999998,0.5244,0.3032,7.0,4.0,6608.0,3.0462,0.4352,0.0192,16860.0,0.3919,0.5714
S13002835,2,2022.0,62.34,0.2992,0.19948033,0.010099999999999998,0.5244,0.3032,8.0,4.0,6598.0,3.3634,0.4204,0.0192,16860.0,0.3913,0.5
S13002835,2,2022.0,62.34,0.2992,0.19948033,0.010099999999999998,0.5244,0.3032,7.0,4.0,6608.0,3.0462,0.4352,0.0192,16860.0,0.3919,0.5714
S13002835,3,2022.0,84.75,0.2992,0.19948033,0.010099999999999998,0.5244,0.3032,8.0,4.0,6598.0,3.3634,0.4204,0.0192,16860.0,0.3913,0.5
S13002835,1,2022.0,2.67,0.2992,0.19948033,0.010099999999999998,0.5244,0.3032,8.0,4.0,6598.0,3.3634,0.4204,0.0192,16860.0,0.3913,0.5
S13002835,0,2022.0,5.76,0.2992,0.19948033,0.010099999999999998,0.5244,0.3032,7.0,4.0,6608.0,3.0462,0.4352,0.0192,16860.0,0.3919,0.5714
S13002836,0,2022.0,14.83,0.2952,0.233384526,0.0121,0.6197,0.3245,8.0,4.0,6793.0,3.2408,0.4051,0.015,15314.0,0.4436,0.5
S13002836,3,2017.0,92.3,0.2952,0.233384526,0.0121,0.6197,0.3245,9.0,4.0,7236.0,3.2125,0.3569,0.015,16111.0,0.4491,0.4444
S13002836,3,2017.0,92.3,0.2952,0.233384526,0.0121,0.6197,0.3245,8.0,4.0,6793.0,3.2408,0.4051,0.015,16111.0,0.4216,0.5
S13002836,2,2017.0,74.42,0.2952,0.233384526,0.0121,0.6197,0.3245,9.0,4.0,7236.0,3.2125,0.3569,0.015,16111.0,0.4491,0.4444
S13002836,2,2017.0,74.42,0.2952,0.233384526,0.0121,0.6197,0.3245,8.0,4.0,6793.0,3.2408,0.4051,0.015,16111.0,0.4216,0.5
S13002836,1,2017.0,9.5,0.2952,0.233384526,0.0121,0.6197,0.3245,9.0,4.0,7236.0,3.2125,0.3569,0.015,16111.0,0.4491,0.4444
S13002836,1,2017.0,9.5,0.2952,0.233384526,0.0121,0.6197,0.3245,8.0,4.0,6793.0,3.2408,0.4051,0.015,16111.0,0.4216,0.5
S13002836,0,2017.0,20.990000000000002,0.2952,0.233384526,0.0121,0.6197,0.3245,8.0,4.0,6793.0,3.2408,0.4051,0.015,16111.0,0.4216,0.5
S13002836,0,2017.0,20.990000000000002,0.2952,0.233384526,0.0121,0.6197,0.3245,9.0,4.0,7236.0,3.2125,0.3569,0.015,16111.0,0.4491,0.4444
S13002836,2,2022.0,63.84,0.2952,0.233384526,0.0121,0.6197,0.3245,8.0,4.0,6793.0,3.2408,0.4051,0.015,15314.0,0.4436,0.5
S13002836,0,2022.0,14.83,0.2952,0.233384526,0.0121,0.6197,0.3245,9.0,4.0,7236.0,3.2125,0.3569,0.015,15314.0,0.4725,0.4444
S13002836,1,2022.0,6.42,0.2952,0.233384526,0.0121,0.6197,0.3245,8.0,4.0,6793.0,3.2408,0.4051,0.015,15314.0,0.4436,0.5
S13002836,1,2022.0,6.42,0.2952,0.233384526,0.0121,0.6197,0.3245,9.0,4.0,7236.0,3.2125,0.3569,0.015,15314.0,0.4725,0.4444
S13002836,2,2022.0,63.84,0.2952,0.233384526,0.0121,0.6197,0.3245,9.0,4.0,7236.0,3.2125,0.3569,0.015,15314.0,0.4725,0.4444
S13002836,3,2022.0,85.53999999999999,0.2952,0.233384526,0.0121,0.6197,0.3245,8.0,4.0,6793.0,3.2408,0.4051,0.015,15314.0,0.4436,0.5
S13002836,3,2022.0,85.53999999999999,0.2952,0.233384526,0.0121,0.6197,0.3245,9.0,4.0,7236.0,3.2125,0.3569,0.015,15314.0,0.4725,0.4444
S13002837,3,2017.0,86.06,0.3103,0.187702265,0.024399999999999977,0.5327,0.3048,7.0,3.0,4752.0,3.0503,0.4358,0.021,12313.0,0.3859,0.4286
S13002837,3,2017.0,86.06,0.3103,0.187702265,0.024399999999999977,0.5327,0.3048,7.0,3.0,5043.0,2.8965,0.4138,0.021,12313.0,0.4096,0.4286
S13002837,1,2017.0,10.61,0.3103,0.187702265,0.024399999999999977,0.5327,0.3048,7.0,3.0,5043.0,2.8965,0.4138,0.021,12313.0,0.4096,0.4286
S13002837,1,2017.0,10.61,0.3103,0.187702265,0.024399999999999977,0.5327,0.3048,7.0,3.0,4752.0,3.0503,0.4358,0.021,12313.0,0.3859,0.4286
S13002837,0,2017.0,23.39,0.3103,0.187702265,0.024399999999999977,0.5327,0.3048,7.0,3.0,5043.0,2.8965,0.4138,0.021,12313.0,0.4096,0.4286
S13002837,0,2017.0,23.39,0.3103,0.187702265,0.024399999999999977,0.5327,0.3048,7.0,3.0,4752.0,3.0503,0.4358,0.021,12313.0,0.3859,0.4286
S13002837,3,2022.0,91.41,0.3103,0.187702265,0.024399999999999977,0.5327,0.3048,7.0,3.0,5043.0,2.8965,0.4138,0.021,11609.0,0.4344,0.4286
S13002837,0,2022.0,21.240000000000002,0.3103,0.187702265,0.024399999999999977,0.5327,0.3048,7.0,3.0,4752.0,3.0503,0.4358,0.021,11609.0,0.4093,0.4286
S13002837,2,2017.0,53.94,0.3103,0.187702265,0.024399999999999977,0.5327,0.3048,7.0,3.0,4752.0,3.0503,0.4358,0.021,12313.0,0.3859,0.4286
S13002837,1,2022.0,12.24,0.3103,0.187702265,0.024399999999999977,0.5327,0.3048,7.0,3.0,4752.0,3.0503,0.4358,0.021,11609.0,0.4093,0.4286
S13002837,1,2022.0,12.24,0.3103,0.187702265,0.024399999999999977,0.5327,0.3048,7.0,3.0,5043.0,2.8965,0.4138,0.021,11609.0,0.4344,0.4286
S13002837,2,2017.0,53.94,0.3103,0.187702265,0.024399999999999977,0.5327,0.3048,7.0,3.0,5043.0,2.8965,0.4138,0.021,12313.0,0.4096,0.4286
S13002837,2,2022.0,64.04,0.3103,0.187702265,0.024399999999999977,0.5327,0.3048,7.0,3.0,4752.0,3.0503,0.4358,0.021,11609.0,0.4093,0.4286
S13002837,2,2022.0,64.04,0.3103,0.187702265,0.024399999999999977,0.5327,0.3048,7.0,3.0,5043.0,2.8965,0.4138,0.021,11609.0,0.4344,0.4286
S13002837,3,2022.0,91.41,0.3103,0.187702265,0.024399999999999977,0.5327,0.3048,7.0,3.0,4752.0,3.0503,0.4358,0.021,11609.0,0.4093,0.4286
S13002837,0,2022.0,21.240000000000002,0.3103,0.187702265,0.024399999999999977,0.5327,0.3048,7.0,3.0,5043.0,2.8965,0.4138,0.021,11609.0,0.4344,0.4286
S13002838,0,2022.0,2.75,0.2536,0.168068834,0.02510000000000001,0.4749,0.1693,8.0,3.0,4382.0,3.2974,0.4122,0.0296,11708.0,0.3743,0.375
S13002838,1,2022.0,2.2,0.2536,0.168068834,0.02510000000000001,0.4749,0.1693,9.0,3.0,3674.0,3.4415,0.3824,0.0296,11708.0,0.3138,0.3333
S13002838,0,2017.0,14.579999999999998,0.2536,0.168068834,0.02510000000000001,0.4749,0.1693,9.0,3.0,3674.0,3.4415,0.3824,0.0296,13425.0,0.2737,0.3333
