Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,9.0
2.0,0.0,0.0,0.0,0.0,4.0
3.0,0.0,0.0,0.0,0.0,11183.0
4.0,0.0,0.0,0.0,0.0,4.0
5.0,0.0,0.0,0.0,0.0,0.001
6.0,0.0,0.0,0.0,0.0,13002935.0
7.0,0.0,0.0,0.0,0.0,
8.0,682.0,682.0,6.1,6.1,
9.0,0.0,682.0,0.0,6.1,
