Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,8.0
2.0,29.6664,29.6664,0.4,0.4,4.0
3.0,57.80138,87.46778,0.79,1.19,7363.0
4.0,0.27539,87.74317,0.0,1.19,1.0
5.0,69.75017,157.49334,0.95,2.14,0.0
6.0,111.68969,269.18303,1.52,3.66,13002824.0
7.0,86.05537,355.2384,1.17,4.83,
