Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,8.0
2.0,0.0,0.0,0.0,0.0,4.0
3.0,0.0,0.0,0.0,0.0,1533.0
4.0,0.0,0.0,0.0,0.0,4.0
5.0,486.0,486.0,31.7,31.7,0.05
6.0,0.0,486.0,0.0,31.7,13003141.0
7.0,0.0,486.0,0.0,31.7,
8.0,0.0,486.0,0.0,31.7,
