Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,8.0
2.0,0.0,0.0,0.0,0.0,3.0
3.0,0.0,0.0,0.0,0.0,4536.0
4.0,1207.0,1207.0,26.61,26.61,4.0
5.0,0.0,1207.0,0.0,26.61,0.05
6.0,0.0,1207.0,0.0,26.61,13003068.0
7.0,0.0,1207.0,0.0,26.61,
