Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,8.0
2.0,818.0,818.0,50.28,50.28,4.0
3.0,291.0,1109.0,17.89,68.17,1627.0
4.0,0.0,1109.0,0.0,68.17,2.0
5.0,0.0,1109.0,0.0,68.17,0.0
6.0,0.0,1109.0,0.0,68.17,13003151.0
7.0,0.0,1109.0,0.0,68.17,
