Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,6.0
2.0,0.0,0.0,0.0,0.0,3.0
3.0,0.0,0.0,0.0,0.0,4689.0
4.0,1261.0,1261.0,26.89,26.89,4.0
5.0,0.0,1261.0,0.0,26.89,0.05
,,,,,13002841.0
