Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,7.0
2.0,2262.0,2262.0,29.04,29.04,4.0
3.0,1458.0,3720.0,18.72,47.76,7790.0
4.0,0.0,3720.0,0.0,47.76,2.0
5.0,0.0,3720.0,0.0,47.76,0.0
6.0,1169.0,4889.0,15.01,62.77,13002912.0
7.0,0.0,4889.0,0.0,62.77,
