Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,10.0
2.0,4.0,4.0,0.04,0.04,4.0
3.0,10.0,14.0,0.09,0.13,10649.0
4.0,36.0,50.0,0.34,0.47,0.0
5.0,11.619,61.619,0.11,0.58,0.0
6.0,116.76972,178.38872,1.1,1.68,13002930.0
7.0,88.16888,266.5576,0.83,2.51,
8.0,240.56676,507.12436,2.26,4.77,
9.0,1564.81909,2071.94345,14.69,19.46,
10.0,9.20153,2081.14498,0.09,19.55,
