Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,9.0
2.0,111.39567,111.39567,1.86,1.86,4.0
3.0,9.84672,121.24239,0.16,2.02,5984.0
4.0,51.83271,173.0751,0.87,2.89,1.0
5.0,15.86691,188.94201,0.27,3.16,0.0
6.0,42.34426,231.28627,0.71,3.87,13002910.0
7.0,81.9731,313.25937,1.37,5.24,
8.0,146.09418,459.35355,2.44,7.68,
