Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,8.0
2.0,2187.0,2187.0,28.39,28.39,4.0
3.0,0.0,2187.0,0.0,28.39,7703.0
4.0,0.0,2187.0,0.0,28.39,2.0
5.0,1426.0,3613.0,18.51,46.9,0.0
6.0,0.0,3613.0,0.0,46.9,13002950.0
7.0,802.0,4415.0,10.41,57.31,
8.0,0.0,4415.0,0.0,57.31,
