Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,6.0
2.0,0.0,0.0,0.0,0.0,4.0
3.0,0.0,0.0,0.0,0.0,7252.0
4.0,228.0,228.0,3.14,3.14,4.0
5.0,0.0,228.0,0.0,3.14,0.0001
6.0,0.0,228.0,0.0,3.14,13003148.0
