Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,9.0
2.0,2.0,2.0,0.03,0.03,3.0
3.0,8.0,10.0,0.11,0.14,7595.0
4.0,34.0,44.0,0.45,0.59,1.0
5.0,60.0,104.0,0.79,1.38,0.0
6.0,29.16935,133.16935,0.38,1.76,13002916.0
7.0,78.143,211.31235,1.03,2.79,
8.0,438.76594,650.07829,5.78,8.57,
