Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,7.0
2.0,43.57421,43.57421,0.66,0.66,4.0
3.0,9.05784,52.63205,0.14,0.8,6562.0
4.0,49.93305,102.5651,0.76,1.56,1.0
5.0,328.6148,431.1799,5.01,6.57,0.0
,,,,,13003124.0
