Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,8.0
2.0,0.0,0.0,0.0,0.0,4.0
3.0,1700.0,1700.0,20.69,20.69,8216.0
4.0,1897.0,3597.0,23.09,43.78,4.0
5.0,0.0,3597.0,0.0,43.78,0.05
6.0,0.0,3597.0,0.0,43.78,13002823.0
7.0,0.0,3597.0,0.0,43.78,
