Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,8.0
2.0,47.7009,47.7009,0.84,0.84,3.0
3.0,13.64778,61.34868,0.24,1.08,5710.0
4.0,28.18006,89.52874,0.49,1.57,1.0
5.0,67.09397,156.62271,1.18,2.75,0.0
6.0,7.56442,164.18713,0.13,2.88,13002946.0
7.0,304.05026,468.23739,5.32,8.2,
