Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,5.0
2.0,2786.0,2786.0,51.49,51.49,4.0
3.0,988.0,3774.0,18.26,69.75,5411.0
4.0,0.0,3774.0,0.0,69.75,2.0
5.0,0.0,3774.0,0.0,69.75,0.0
,,,,,13002994.0
