Round,Exhausted,Cumulative Exhausted,% Exhausted,% Cumulative,key info
1.0,0.0,0.0,0.0,0.0,10.0
2.0,3076.0,3076.0,53.02,53.02,4.0
3.0,97.0,3173.0,1.67,54.69,5802.0
4.0,0.0,3173.0,0.0,54.69,3.0
5.0,0.0,3173.0,0.0,54.69,0.0
6.0,0.0,3173.0,0.0,54.69,13002546.0
7.0,0.0,3173.0,0.0,54.69,
8.0,0.0,3173.0,0.0,54.69,
9.0,1613.0,4786.0,27.8,82.49,
10.0,0.0,4786.0,0.0,82.49,
